timestamp,topico,valor,unidade,alarme
2026-05-16T23:44:11.754Z,transformador/nucleo/temperatura,57.98,°C,
2026-05-16T23:44:11.754Z,transformador/nucleo/delta_t,9.72,°C,
2026-05-16T23:44:11.754Z,transformador/primario/corrente,2.62,A,
2026-05-16T23:44:11.754Z,transformador/secundario/corrente,27.98,A,
2026-05-16T23:44:11.754Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:44:11.754Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:44:13.256Z,transformador/nucleo/temperatura,51.83,°C,
2026-05-16T23:44:13.256Z,transformador/nucleo/delta_t,4.85,°C,
2026-05-16T23:44:13.256Z,transformador/primario/corrente,3.24,A,
2026-05-16T23:44:13.256Z,transformador/secundario/corrente,19.9,A,
2026-05-16T23:44:13.256Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:44:13.256Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:44:14.756Z,transformador/nucleo/temperatura,53.51,°C,
2026-05-16T23:44:14.756Z,transformador/nucleo/delta_t,20.36,°C,
2026-05-16T23:44:14.756Z,transformador/primario/corrente,3.29,A,
2026-05-16T23:44:14.756Z,transformador/secundario/corrente,16.61,A,
2026-05-16T23:44:14.756Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:44:14.756Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:44:16.258Z,transformador/nucleo/temperatura,60.37,°C,
2026-05-16T23:44:16.258Z,transformador/nucleo/delta_t,5.9,°C,
2026-05-16T23:44:16.258Z,transformador/primario/corrente,3.49,A,
2026-05-16T23:44:16.258Z,transformador/secundario/corrente,20.53,A,
2026-05-16T23:44:16.258Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:44:16.258Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:44:17.760Z,transformador/nucleo/temperatura,54.29,°C,
2026-05-16T23:44:17.760Z,transformador/nucleo/delta_t,9.72,°C,
2026-05-16T23:44:17.760Z,transformador/primario/corrente,2.56,A,
2026-05-16T23:44:17.760Z,transformador/secundario/corrente,27.16,A,
2026-05-16T23:44:17.760Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:44:17.760Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:44:19.261Z,transformador/nucleo/temperatura,47.16,°C,
2026-05-16T23:44:19.261Z,transformador/nucleo/delta_t,5.63,°C,
2026-05-16T23:44:19.261Z,transformador/primario/corrente,2.9,A,
2026-05-16T23:44:19.261Z,transformador/secundario/corrente,22.09,A,
2026-05-16T23:44:19.261Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:44:19.261Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:44:20.763Z,transformador/nucleo/temperatura,51.82,°C,
2026-05-16T23:44:20.763Z,transformador/nucleo/delta_t,8.66,°C,
2026-05-16T23:44:20.763Z,transformador/primario/corrente,3.34,A,
2026-05-16T23:44:20.763Z,transformador/secundario/corrente,21.18,A,
2026-05-16T23:44:20.763Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:44:20.763Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:44:22.265Z,transformador/nucleo/temperatura,46.79,°C,
2026-05-16T23:44:22.265Z,transformador/nucleo/delta_t,11.1,°C,
2026-05-16T23:44:22.265Z,transformador/primario/corrente,2.38,A,
2026-05-16T23:44:22.265Z,transformador/secundario/corrente,20.5,A,
2026-05-16T23:44:22.265Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:44:22.265Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:44:23.765Z,transformador/nucleo/temperatura,57.08,°C,
2026-05-16T23:44:23.765Z,transformador/nucleo/delta_t,4.52,°C,
2026-05-16T23:44:23.765Z,transformador/primario/corrente,2.71,A,
2026-05-16T23:44:23.765Z,transformador/secundario/corrente,20.04,A,
2026-05-16T23:44:23.765Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:44:23.765Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:44:25.266Z,transformador/nucleo/temperatura,45.18,°C,
2026-05-16T23:44:25.266Z,transformador/nucleo/delta_t,5.29,°C,
2026-05-16T23:44:25.266Z,transformador/primario/corrente,2.48,A,
2026-05-16T23:44:25.266Z,transformador/secundario/corrente,18.59,A,
2026-05-16T23:44:25.266Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:44:25.266Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:44:26.768Z,transformador/nucleo/temperatura,45.3,°C,
2026-05-16T23:44:26.768Z,transformador/nucleo/delta_t,10.97,°C,
2026-05-16T23:44:26.768Z,transformador/primario/corrente,2.79,A,
2026-05-16T23:44:26.768Z,transformador/secundario/corrente,27.77,A,
2026-05-16T23:44:26.768Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:44:26.768Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:44:28.268Z,transformador/nucleo/temperatura,50.84,°C,
2026-05-16T23:44:28.268Z,transformador/nucleo/delta_t,6.05,°C,
2026-05-16T23:44:28.268Z,transformador/primario/corrente,2.06,A,
2026-05-16T23:44:28.268Z,transformador/secundario/corrente,19.88,A,
2026-05-16T23:44:28.268Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:44:28.268Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:44:29.770Z,transformador/nucleo/temperatura,56.1,°C,
2026-05-16T23:44:29.770Z,transformador/nucleo/delta_t,5.26,°C,
2026-05-16T23:44:29.770Z,transformador/primario/corrente,2.19,A,
2026-05-16T23:44:29.770Z,transformador/secundario/corrente,23.97,A,
2026-05-16T23:44:29.770Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:44:29.770Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:44:31.271Z,transformador/nucleo/temperatura,48.54,°C,
2026-05-16T23:44:31.271Z,transformador/nucleo/delta_t,4.48,°C,
2026-05-16T23:44:31.271Z,transformador/primario/corrente,2.83,A,
2026-05-16T23:44:31.271Z,transformador/secundario/corrente,17.54,A,
2026-05-16T23:44:31.271Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:44:31.271Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:44:32.773Z,transformador/nucleo/temperatura,52.97,°C,
2026-05-16T23:44:32.773Z,transformador/nucleo/delta_t,9.35,°C,
2026-05-16T23:44:32.773Z,transformador/primario/corrente,6.94,A,
2026-05-16T23:44:32.773Z,transformador/secundario/corrente,25.29,A,
2026-05-16T23:44:32.773Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:44:32.773Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:44:34.275Z,transformador/nucleo/temperatura,57.77,°C,
2026-05-16T23:44:34.275Z,transformador/nucleo/delta_t,9.67,°C,
2026-05-16T23:44:34.275Z,transformador/primario/corrente,3.01,A,
2026-05-16T23:44:34.275Z,transformador/secundario/corrente,25.95,A,
2026-05-16T23:44:34.275Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:44:34.275Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:44:35.776Z,transformador/nucleo/temperatura,59.06,°C,
2026-05-16T23:44:35.776Z,transformador/nucleo/delta_t,11.14,°C,
2026-05-16T23:44:35.776Z,transformador/primario/corrente,5.62,A,
2026-05-16T23:44:35.776Z,transformador/secundario/corrente,20.97,A,
2026-05-16T23:44:35.776Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:44:35.776Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:44:37.277Z,transformador/nucleo/temperatura,45.43,°C,
2026-05-16T23:44:37.277Z,transformador/nucleo/delta_t,11.56,°C,
2026-05-16T23:44:37.277Z,transformador/primario/corrente,3.27,A,
2026-05-16T23:44:37.277Z,transformador/secundario/corrente,21.23,A,
2026-05-16T23:44:37.277Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:44:37.277Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:44:38.779Z,transformador/nucleo/temperatura,45.89,°C,
2026-05-16T23:44:38.779Z,transformador/nucleo/delta_t,10.25,°C,
2026-05-16T23:44:38.779Z,transformador/primario/corrente,3.57,A,
2026-05-16T23:44:38.779Z,transformador/secundario/corrente,18.5,A,
2026-05-16T23:44:38.779Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:44:38.779Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:44:40.281Z,transformador/nucleo/temperatura,64.52,°C,
2026-05-16T23:44:40.281Z,transformador/nucleo/delta_t,10.42,°C,
2026-05-16T23:44:40.281Z,transformador/primario/corrente,2.6,A,
2026-05-16T23:44:40.281Z,transformador/secundario/corrente,27.71,A,
2026-05-16T23:44:40.281Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:44:40.281Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:44:41.783Z,transformador/nucleo/temperatura,48.77,°C,
2026-05-16T23:44:41.783Z,transformador/nucleo/delta_t,11.04,°C,
2026-05-16T23:44:41.783Z,transformador/primario/corrente,3.48,A,
2026-05-16T23:44:41.783Z,transformador/secundario/corrente,37.38,A,
2026-05-16T23:44:41.783Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:44:41.783Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:44:43.284Z,transformador/nucleo/temperatura,63.95,°C,
2026-05-16T23:44:43.284Z,transformador/nucleo/delta_t,11.45,°C,
2026-05-16T23:44:43.284Z,transformador/primario/corrente,2.14,A,
2026-05-16T23:44:43.284Z,transformador/secundario/corrente,26.4,A,
2026-05-16T23:44:43.284Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:44:43.284Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:44:44.785Z,transformador/nucleo/temperatura,56.93,°C,
2026-05-16T23:44:44.785Z,transformador/nucleo/delta_t,5.41,°C,
2026-05-16T23:44:44.785Z,transformador/primario/corrente,2.18,A,
2026-05-16T23:44:44.785Z,transformador/secundario/corrente,20.99,A,
2026-05-16T23:44:44.785Z,transformador/vibracao/fft_120hz,0.56,g,
2026-05-16T23:44:44.785Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:44:46.287Z,transformador/nucleo/temperatura,53.89,°C,
2026-05-16T23:44:46.287Z,transformador/nucleo/delta_t,5.36,°C,
2026-05-16T23:44:46.287Z,transformador/primario/corrente,2.05,A,
2026-05-16T23:44:46.287Z,transformador/secundario/corrente,22.4,A,
2026-05-16T23:44:46.287Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:44:46.287Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:44:47.788Z,transformador/nucleo/temperatura,60.79,°C,
2026-05-16T23:44:47.788Z,transformador/nucleo/delta_t,11.76,°C,
2026-05-16T23:44:47.788Z,transformador/primario/corrente,2.78,A,
2026-05-16T23:44:47.788Z,transformador/secundario/corrente,23.39,A,
2026-05-16T23:44:47.788Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:44:47.788Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:44:49.290Z,transformador/nucleo/temperatura,46.86,°C,
2026-05-16T23:44:49.290Z,transformador/nucleo/delta_t,6.87,°C,
2026-05-16T23:44:49.290Z,transformador/primario/corrente,3.44,A,
2026-05-16T23:44:49.290Z,transformador/secundario/corrente,16.36,A,
2026-05-16T23:44:49.290Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:44:49.290Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:44:50.792Z,transformador/nucleo/temperatura,45.61,°C,
2026-05-16T23:44:50.792Z,transformador/nucleo/delta_t,5.44,°C,
2026-05-16T23:44:50.792Z,transformador/primario/corrente,2.38,A,
2026-05-16T23:44:50.792Z,transformador/secundario/corrente,27.71,A,
2026-05-16T23:44:50.792Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:44:50.792Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:44:52.294Z,transformador/nucleo/temperatura,52.14,°C,
2026-05-16T23:44:52.294Z,transformador/nucleo/delta_t,4.31,°C,
2026-05-16T23:44:52.294Z,transformador/primario/corrente,2.13,A,
2026-05-16T23:44:52.294Z,transformador/secundario/corrente,24.88,A,
2026-05-16T23:44:52.294Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:44:52.294Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:44:53.796Z,transformador/nucleo/temperatura,54.66,°C,
2026-05-16T23:44:53.796Z,transformador/nucleo/delta_t,11.9,°C,
2026-05-16T23:44:53.796Z,transformador/primario/corrente,3.49,A,
2026-05-16T23:44:53.796Z,transformador/secundario/corrente,24.66,A,
2026-05-16T23:44:53.796Z,transformador/vibracao/fft_120hz,0.64,g,
2026-05-16T23:44:53.796Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:44:55.296Z,transformador/nucleo/temperatura,47.09,°C,
2026-05-16T23:44:55.296Z,transformador/nucleo/delta_t,9.4,°C,
2026-05-16T23:44:55.296Z,transformador/primario/corrente,2.23,A,
2026-05-16T23:44:55.296Z,transformador/secundario/corrente,18.59,A,
2026-05-16T23:44:55.296Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:44:55.296Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:44:56.798Z,transformador/nucleo/temperatura,46.84,°C,
2026-05-16T23:44:56.798Z,transformador/nucleo/delta_t,10.83,°C,
2026-05-16T23:44:56.798Z,transformador/primario/corrente,2.27,A,
2026-05-16T23:44:56.798Z,transformador/secundario/corrente,26.15,A,
2026-05-16T23:44:56.798Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:44:56.798Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:44:58.300Z,transformador/nucleo/temperatura,63.72,°C,
2026-05-16T23:44:58.300Z,transformador/nucleo/delta_t,8.71,°C,
2026-05-16T23:44:58.300Z,transformador/primario/corrente,2.94,A,
2026-05-16T23:44:58.300Z,transformador/secundario/corrente,17.06,A,
2026-05-16T23:44:58.300Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:44:58.300Z,transformador/vibracao/fft_240hz,0.19,g,
2026-05-16T23:44:59.801Z,transformador/nucleo/temperatura,64.29,°C,
2026-05-16T23:44:59.801Z,transformador/nucleo/delta_t,11,°C,
2026-05-16T23:44:59.801Z,transformador/primario/corrente,2.9,A,
2026-05-16T23:44:59.801Z,transformador/secundario/corrente,25.39,A,
2026-05-16T23:44:59.801Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:44:59.801Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:45:01.302Z,transformador/nucleo/temperatura,59.89,°C,
2026-05-16T23:45:01.302Z,transformador/nucleo/delta_t,5.5,°C,
2026-05-16T23:45:01.302Z,transformador/primario/corrente,2.06,A,
2026-05-16T23:45:01.302Z,transformador/secundario/corrente,16.85,A,
2026-05-16T23:45:01.302Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:45:01.302Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:45:02.804Z,transformador/nucleo/temperatura,46.02,°C,
2026-05-16T23:45:02.804Z,transformador/nucleo/delta_t,10.76,°C,
2026-05-16T23:45:02.804Z,transformador/primario/corrente,3.57,A,
2026-05-16T23:45:02.804Z,transformador/secundario/corrente,20.45,A,
2026-05-16T23:45:02.804Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:45:02.804Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:45:04.305Z,transformador/nucleo/temperatura,61.47,°C,
2026-05-16T23:45:04.305Z,transformador/nucleo/delta_t,7.16,°C,
2026-05-16T23:45:04.305Z,transformador/primario/corrente,2.32,A,
2026-05-16T23:45:04.305Z,transformador/secundario/corrente,23.87,A,
2026-05-16T23:45:04.305Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:45:04.305Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:45:05.806Z,transformador/nucleo/temperatura,49.07,°C,
2026-05-16T23:45:05.806Z,transformador/nucleo/delta_t,4.45,°C,
2026-05-16T23:45:05.806Z,transformador/primario/corrente,2.55,A,
2026-05-16T23:45:05.806Z,transformador/secundario/corrente,17.45,A,
2026-05-16T23:45:05.806Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:45:05.806Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:45:07.308Z,transformador/nucleo/temperatura,56.45,°C,
2026-05-16T23:45:07.308Z,transformador/nucleo/delta_t,5.26,°C,
2026-05-16T23:45:07.308Z,transformador/primario/corrente,3.26,A,
2026-05-16T23:45:07.308Z,transformador/secundario/corrente,27.67,A,
2026-05-16T23:45:07.308Z,transformador/vibracao/fft_120hz,0.6,g,
2026-05-16T23:45:07.308Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:45:08.808Z,transformador/nucleo/temperatura,45.13,°C,
2026-05-16T23:45:08.808Z,transformador/nucleo/delta_t,7.98,°C,
2026-05-16T23:45:08.808Z,transformador/primario/corrente,3.46,A,
2026-05-16T23:45:08.808Z,transformador/secundario/corrente,17.97,A,
2026-05-16T23:45:08.808Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:45:08.808Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:45:10.310Z,transformador/nucleo/temperatura,64.21,°C,
2026-05-16T23:45:10.310Z,transformador/nucleo/delta_t,10.31,°C,
2026-05-16T23:45:10.310Z,transformador/primario/corrente,3.2,A,
2026-05-16T23:45:10.310Z,transformador/secundario/corrente,16.04,A,
2026-05-16T23:45:10.310Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:45:10.310Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:45:11.810Z,transformador/nucleo/temperatura,62.5,°C,
2026-05-16T23:45:11.810Z,transformador/nucleo/delta_t,6.24,°C,
2026-05-16T23:45:11.810Z,transformador/primario/corrente,2.86,A,
2026-05-16T23:45:11.810Z,transformador/secundario/corrente,27.44,A,
2026-05-16T23:45:11.810Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:45:11.810Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:45:13.312Z,transformador/nucleo/temperatura,55.81,°C,
2026-05-16T23:45:13.312Z,transformador/nucleo/delta_t,6.77,°C,
2026-05-16T23:45:13.312Z,transformador/primario/corrente,2.04,A,
2026-05-16T23:45:13.312Z,transformador/secundario/corrente,18.33,A,
2026-05-16T23:45:13.312Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:45:13.312Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:45:14.814Z,transformador/nucleo/temperatura,61.85,°C,
2026-05-16T23:45:14.814Z,transformador/nucleo/delta_t,8.56,°C,
2026-05-16T23:45:14.814Z,transformador/primario/corrente,2.96,A,
2026-05-16T23:45:14.814Z,transformador/secundario/corrente,24.44,A,
2026-05-16T23:45:14.814Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:45:14.814Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:45:16.316Z,transformador/nucleo/temperatura,60.46,°C,
2026-05-16T23:45:16.316Z,transformador/nucleo/delta_t,9.86,°C,
2026-05-16T23:45:16.316Z,transformador/primario/corrente,3.45,A,
2026-05-16T23:45:16.316Z,transformador/secundario/corrente,27.61,A,
2026-05-16T23:45:16.316Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:45:16.316Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:45:17.816Z,transformador/nucleo/temperatura,56.48,°C,
2026-05-16T23:45:17.816Z,transformador/nucleo/delta_t,6.63,°C,
2026-05-16T23:45:17.816Z,transformador/primario/corrente,2.64,A,
2026-05-16T23:45:17.816Z,transformador/secundario/corrente,25.63,A,
2026-05-16T23:45:17.816Z,transformador/vibracao/fft_120hz,0.39,g,
2026-05-16T23:45:17.816Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:45:19.317Z,transformador/nucleo/temperatura,57.71,°C,
2026-05-16T23:45:19.317Z,transformador/nucleo/delta_t,21.13,°C,
2026-05-16T23:45:19.317Z,transformador/primario/corrente,3.19,A,
2026-05-16T23:45:19.317Z,transformador/secundario/corrente,22.48,A,
2026-05-16T23:45:19.317Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:45:19.317Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:45:20.818Z,transformador/nucleo/temperatura,50.09,°C,
2026-05-16T23:45:20.818Z,transformador/nucleo/delta_t,11.82,°C,
2026-05-16T23:45:20.818Z,transformador/primario/corrente,2.76,A,
2026-05-16T23:45:20.818Z,transformador/secundario/corrente,27.53,A,
2026-05-16T23:45:20.818Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:45:20.818Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:45:22.319Z,transformador/nucleo/temperatura,52.07,°C,
2026-05-16T23:45:22.319Z,transformador/nucleo/delta_t,11.03,°C,
2026-05-16T23:45:22.319Z,transformador/primario/corrente,3,A,
2026-05-16T23:45:22.319Z,transformador/secundario/corrente,18.17,A,
2026-05-16T23:45:22.319Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:45:22.319Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:45:23.820Z,transformador/nucleo/temperatura,49.92,°C,
2026-05-16T23:45:23.820Z,transformador/nucleo/delta_t,5.45,°C,
2026-05-16T23:45:23.820Z,transformador/primario/corrente,2.51,A,
2026-05-16T23:45:23.820Z,transformador/secundario/corrente,24.5,A,
2026-05-16T23:45:23.820Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:45:23.820Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:45:25.323Z,transformador/nucleo/temperatura,55.3,°C,
2026-05-16T23:45:25.323Z,transformador/nucleo/delta_t,4.39,°C,
2026-05-16T23:45:25.323Z,transformador/primario/corrente,2.07,A,
2026-05-16T23:45:25.323Z,transformador/secundario/corrente,48.18,A,
2026-05-16T23:45:25.323Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:45:25.323Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:45:26.824Z,transformador/nucleo/temperatura,64.2,°C,
2026-05-16T23:45:26.824Z,transformador/nucleo/delta_t,10.28,°C,
2026-05-16T23:45:26.824Z,transformador/primario/corrente,3.26,A,
2026-05-16T23:45:26.824Z,transformador/secundario/corrente,16.01,A,
2026-05-16T23:45:26.824Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:45:26.824Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:45:28.324Z,transformador/nucleo/temperatura,63.27,°C,
2026-05-16T23:45:28.324Z,transformador/nucleo/delta_t,4.09,°C,
2026-05-16T23:45:28.324Z,transformador/primario/corrente,3.1,A,
2026-05-16T23:45:28.324Z,transformador/secundario/corrente,22.93,A,
2026-05-16T23:45:28.324Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:45:28.324Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:45:29.825Z,transformador/nucleo/temperatura,62.15,°C,
2026-05-16T23:45:29.825Z,transformador/nucleo/delta_t,10.59,°C,
2026-05-16T23:45:29.825Z,transformador/primario/corrente,3.23,A,
2026-05-16T23:45:29.825Z,transformador/secundario/corrente,22.18,A,
2026-05-16T23:45:29.825Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:45:29.825Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:45:31.327Z,transformador/nucleo/temperatura,45.55,°C,
2026-05-16T23:45:31.327Z,transformador/nucleo/delta_t,11.81,°C,
2026-05-16T23:45:31.327Z,transformador/primario/corrente,2.55,A,
2026-05-16T23:45:31.327Z,transformador/secundario/corrente,27.82,A,
2026-05-16T23:45:31.327Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:45:31.327Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:45:32.828Z,transformador/nucleo/temperatura,62.57,°C,
2026-05-16T23:45:32.828Z,transformador/nucleo/delta_t,7.11,°C,
2026-05-16T23:45:32.828Z,transformador/primario/corrente,3.28,A,
2026-05-16T23:45:32.828Z,transformador/secundario/corrente,25.79,A,
2026-05-16T23:45:32.828Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:45:32.828Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:45:34.330Z,transformador/nucleo/temperatura,64.41,°C,
2026-05-16T23:45:34.330Z,transformador/nucleo/delta_t,24.56,°C,
2026-05-16T23:45:34.330Z,transformador/primario/corrente,3.01,A,
2026-05-16T23:45:34.330Z,transformador/secundario/corrente,25.29,A,
2026-05-16T23:45:34.330Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:45:34.330Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:45:35.830Z,transformador/nucleo/temperatura,64.61,°C,
2026-05-16T23:45:35.830Z,transformador/nucleo/delta_t,7.83,°C,
2026-05-16T23:45:35.830Z,transformador/primario/corrente,2.76,A,
2026-05-16T23:45:35.830Z,transformador/secundario/corrente,21.08,A,
2026-05-16T23:45:35.830Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:45:35.830Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:45:37.331Z,transformador/nucleo/temperatura,46.89,°C,
2026-05-16T23:45:37.331Z,transformador/nucleo/delta_t,4.51,°C,
2026-05-16T23:45:37.331Z,transformador/primario/corrente,2.97,A,
2026-05-16T23:45:37.331Z,transformador/secundario/corrente,19.84,A,
2026-05-16T23:45:37.331Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:45:37.331Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:45:38.832Z,transformador/nucleo/temperatura,63.68,°C,
2026-05-16T23:45:38.832Z,transformador/nucleo/delta_t,7.32,°C,
2026-05-16T23:45:38.832Z,transformador/primario/corrente,3.09,A,
2026-05-16T23:45:38.832Z,transformador/secundario/corrente,27.22,A,
2026-05-16T23:45:38.832Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:45:38.832Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:45:40.333Z,transformador/nucleo/temperatura,49.63,°C,
2026-05-16T23:45:40.333Z,transformador/nucleo/delta_t,7.79,°C,
2026-05-16T23:45:40.333Z,transformador/primario/corrente,3.01,A,
2026-05-16T23:45:40.333Z,transformador/secundario/corrente,21.09,A,
2026-05-16T23:45:40.333Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:45:40.333Z,transformador/vibracao/fft_240hz,0.31,g,
2026-05-16T23:45:41.835Z,transformador/nucleo/temperatura,59.51,°C,
2026-05-16T23:45:41.835Z,transformador/nucleo/delta_t,10.89,°C,
2026-05-16T23:45:41.835Z,transformador/primario/corrente,2.21,A,
2026-05-16T23:45:41.835Z,transformador/secundario/corrente,19.9,A,
2026-05-16T23:45:41.835Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:45:41.835Z,transformador/vibracao/fft_240hz,0.05,g,
